
"LUCKY13","web.telegram.org/149.154.167.99","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","web.telegram.org/149.154.167.99","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","www.viber.com/23.49.27.68","443","INFO","HTTP","",""
"heartbleed","www.viber.com/23.49.27.68","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","www.viber.com/23.49.27.68","443","HIGH","VULNERABLE, DoS threat","CVE-2009-3555","CWE-310"
"CRIME_TLS","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.viber.com/23.49.27.68","443","HIGH","potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.viber.com/23.49.27.68","443","OK","supported","",""
"SWEET32","www.viber.com/23.49.27.68","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.viber.com/23.49.27.68","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.viber.com/23.49.27.68","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","www.viber.com/23.49.27.68","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=7135F8703815BE1A0195925F40785758F5A082C59DE36F6B9B5CEA9A33D9643C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.viber.com/23.49.27.68","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.viber.com/23.49.27.68","443","OK","no DH key","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.viber.com/23.49.27.68","443","MEDIUM","ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA AES256-SHA DES-CBC3-SHA AES128-SHA IDEA-CBC-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.viber.com/23.49.27.68","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.viber.com/23.49.27.68","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","www.viber.com/23.49.27.68","443","HIGH","VULNERABLE, Detected ciphers: RC4-SHA RC4-MD5","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","discordapp.com/104.16.59.5","443","INFO","HTTP","",""
"heartbleed","discordapp.com/104.16.59.5","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"CRIME_TLS","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","discordapp.com/104.16.59.5","443","HIGH","potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","discordapp.com/104.16.59.5","443","OK","supported","",""
"SWEET32","discordapp.com/104.16.59.5","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","discordapp.com/104.16.59.5","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","discordapp.com/104.16.59.5","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=1DCFB9C1059E4140225B364186ACD40788618DECDB6C5E39CE7001E948F6E6D9","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","discordapp.com/104.16.59.5","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","discordapp.com/104.16.59.5","443","OK","no DH key","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","discordapp.com/104.16.59.5","443","MEDIUM","ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","discordapp.com/104.16.59.5","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","discordapp.com/104.16.59.5","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","discordapp.com/104.16.59.5","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","discordapp.com/104.16.58.5","443","INFO","HTTP","",""
"heartbleed","discordapp.com/104.16.58.5","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"CRIME_TLS","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","discordapp.com/104.16.58.5","443","HIGH","potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","discordapp.com/104.16.58.5","443","OK","supported","",""
"SWEET32","discordapp.com/104.16.58.5","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","discordapp.com/104.16.58.5","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","discordapp.com/104.16.58.5","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=1DCFB9C1059E4140225B364186ACD40788618DECDB6C5E39CE7001E948F6E6D9","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","discordapp.com/104.16.58.5","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","discordapp.com/104.16.58.5","443","OK","no DH key","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","discordapp.com/104.16.58.5","443","MEDIUM","ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","discordapp.com/104.16.58.5","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","discordapp.com/104.16.58.5","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","discordapp.com/104.16.58.5","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","www.skype.com/23.102.255.237","443","INFO","HTTP","",""
"heartbleed","www.skype.com/23.102.255.237","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.skype.com/23.102.255.237","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"CRIME_TLS","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.skype.com/23.102.255.237","443","OK","not vulnerable, no HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.skype.com/23.102.255.237","443","MEDIUM","NOT supported","",""
"SWEET32","www.skype.com/23.102.255.237","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.skype.com/23.102.255.237","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","www.skype.com/23.102.255.237","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=3A769221A4AF24D1605BC2E5E8A30BFA2B4F72EEC92835A9DFFFF5C24F8415C9","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.skype.com/23.102.255.237","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.skype.com/23.102.255.237","443","OK","no DH key","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.skype.com/23.102.255.237","443","MEDIUM","ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA AES256-SHA AES128-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.skype.com/23.102.255.237","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.skype.com/23.102.255.237","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","www.skype.com/23.102.255.237","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","web.wechat.com/203.205.147.171","443","INFO","HTTP","",""
"heartbleed","web.wechat.com/203.205.147.171","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","web.wechat.com/203.205.147.171","443","OK","likely not vulnerable (timed out)","CVE-2009-3555","CWE-310"
"CRIME_TLS","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","web.wechat.com/203.205.147.171","443","HIGH","potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","web.wechat.com/203.205.147.171","443","MEDIUM","some unexpected 'handshake failure' instead of 'inappropriate fallback' (likely: warning)","",""
"SWEET32","web.wechat.com/203.205.147.171","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","web.wechat.com/203.205.147.171","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","web.wechat.com/203.205.147.171","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=469E34992D8110B16DF118EA4C599B049B740640809A50A1D8A125BE0756CF7C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","web.wechat.com/203.205.147.171","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","web.wechat.com/203.205.147.171","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","web.wechat.com/203.205.147.171","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA ECDHE-RSA-DES-CBC3-SHA AES128-SHA AES256-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","web.wechat.com/203.205.147.171","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","web.wechat.com/203.205.147.171","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","web.wechat.com/203.205.147.171","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","web.wechat.com/203.205.151.162","443","INFO","HTTP","",""
"heartbleed","web.wechat.com/203.205.151.162","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","web.wechat.com/203.205.151.162","443","OK","likely not vulnerable (timed out)","CVE-2009-3555","CWE-310"
"CRIME_TLS","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","web.wechat.com/203.205.151.162","443","HIGH","potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","web.wechat.com/203.205.151.162","443","MEDIUM","some unexpected 'handshake failure' instead of 'inappropriate fallback' (likely: warning)","",""
"SWEET32","web.wechat.com/203.205.151.162","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","web.wechat.com/203.205.151.162","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","web.wechat.com/203.205.151.162","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=469E34992D8110B16DF118EA4C599B049B740640809A50A1D8A125BE0756CF7C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","web.wechat.com/203.205.151.162","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","web.wechat.com/203.205.151.162","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","web.wechat.com/203.205.151.162","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA ECDHE-RSA-DES-CBC3-SHA AES128-SHA AES256-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","web.wechat.com/203.205.151.162","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","web.wechat.com/203.205.151.162","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","web.wechat.com/203.205.151.162","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","line.me/203.104.138.138","443","INFO","HTTP","",""
"heartbleed","line.me/203.104.138.138","443","OK","not vulnerable , timed out","CVE-2014-0160","CWE-119"
"CCS","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"secure_client_renego","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"CRIME_TLS","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","line.me/203.104.138.138","443","OK","not vulnerable, no HTTP compression  - only supplied '/en/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2014-3566","CWE-310"
"fallback_SCSV","line.me/203.104.138.138","443","OK","supported","",""
"SWEET32","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","line.me/203.104.138.138","443","OK","not vulnerable to DROWN on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN","line.me/203.104.138.138","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=FD4A8ACF6DD50C61587E0F3E5077EB96963D866E7B903BF24EFECAC4B3958F77","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","line.me/203.104.138.138","443","HIGH","nginx/1024-bit MODP group with safe prime modulus","CVE-2015-4000","CWE-310"
"LOGJAM","line.me/203.104.138.138","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","line.me/203.104.138.138","443","MEDIUM","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA AES256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA AES128-SHA","CVE-2011-3389","CWE-20"
"BEAST","line.me/203.104.138.138","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","line.me/203.104.138.138","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"RC4","line.me/203.104.138.138","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"service","www.kakaocorp.com/27.0.236.174","443","INFO","HTTP","",""
"heartbleed","www.kakaocorp.com/27.0.236.174","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.kakaocorp.com/27.0.236.174","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.kakaocorp.com/27.0.236.174","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","www.kakaocorp.com/27.0.236.174","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.kakaocorp.com/27.0.236.174","443","CRITICAL","VULNERABLE","CVE-2009-3555","CWE-310"
"secure_client_renego","www.kakaocorp.com/27.0.236.174","443","OK","not vulnerable","CVE-2009-3555","CWE-310"
"CRIME_TLS","www.kakaocorp.com/27.0.236.174","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
