https://www.britishmuseum.org,www.britishmuseum.org,195.224.71.221
https://www.sasw.org.sg,www.sasw.org.sg,58.185.72.246
https://www.sup.org,www.sup.org,171.66.237.75
https://www.dealstreetasia.com,www.dealstreetasia.com,52.76.217.2
https://www.e-crt.org,www.e-crt.org,121.254.129.102
https://www.kaushik.net,www.kaushik.net,109.123.93.173
https://freshdelmonte.co,freshdelmonte.co,185.51.205.236
https://theodora.com,theodora.com,209.94.100.190
https://wikisaga.hi.is,wikisaga.hi.is,130.208.165.197
https://readers.english.com,readers.english.com,34.213.255.159
https://readers.english.com,readers.english.com,34.213.255.159
https://www.marathondumedoc.com,www.marathondumedoc.com,185.57.13.56
https://docassas.u-paris2.fr,docassas.u-paris2.fr,193.49.199.59
https://www.seat61.com,www.seat61.com,62.149.35.128
https://www.sail-world.com,www.sail-world.com,86.54.109.194
https://web.cn.edu,web.cn.edu,71.80.35.163
https://chopra.com,chopra.com,54.215.229.174
https://groupees.com,groupees.com,199.187.121.226
https://groupees.com,groupees.com,199.187.121.226
https://www.tccb.gov.tr,www.tccb.gov.tr,95.0.35.71
https://www.geolsoc.org.uk,www.geolsoc.org.uk,51.140.24.98
